from,to,cost
118,20,5840.2998046875
118,22,5030.5
118,24,8394.900390625
118,25,10855.0
118,31,7561.0
118,32,7097.60009765625
118,36,1745.0999755859375
118,37,5962.60009765625
118,39,7924.7001953125
118,40,7397.7001953125
118,42,7479.5
118,47,8883.599609375
118,54,6177.10009765625
118,57,8242.5
118,61,4735.2001953125
118,67,1003.9000244140625
118,68,5715.0
118,69,8283.900390625
118,70,7931.0
118,71,5725.7998046875
118,72,4988.60009765625
118,73,9861.2001953125
118,74,8855.5
118,75,9869.2998046875
118,83,10063.7998046875
118,94,9637.5
118,95,8444.5
118,96,7502.89990234375
118,97,9722.5
118,98,6368.7001953125
118,99,10270.599609375
118,102,5692.5
118,103,5468.10009765625
118,111,7021.2001953125
118,113,6615.7998046875
118,115,3205.10009765625
118,116,6259.5
118,117,3529.800048828125
118,119,9221.0
118,120,10110.0
118,122,8773.7998046875
118,125,7738.2001953125
118,127,8886.7998046875
118,140,4794.7001953125
118,141,7332.89990234375
118,142,5314.60009765625
118,143,7944.2998046875
118,145,4771.60009765625
118,155,9313.900390625
118,156,6538.5
118,159,9887.7998046875
118,164,9050.599609375
118,168,9858.900390625
118,169,9075.400390625
118,175,5780.89990234375
118,176,7890.5
118,190,4541.10009765625
118,194,7416.10009765625
118,199,4739.39990234375
118,205,6257.0
118,206,8611.2001953125
119,0,6326.7998046875
119,10,4326.10009765625
119,13,9076.5
119,19,5524.2998046875
119,20,3953.199951171875
119,22,3143.39990234375
119,31,6363.89990234375
119,32,5210.5
119,36,4480.2001953125
119,37,8031.7001953125
119,39,6337.7998046875
119,40,6213.0
119,42,9548.599609375
119,47,7342.5
119,52,9955.2998046875
119,54,8246.099609375
119,57,6655.5
119,60,8968.2998046875
119,61,7222.10009765625
119,63,8934.7001953125
119,67,3739.0
119,68,2052.300048828125
119,69,6638.7998046875
119,70,6746.2998046875
119,71,2194.39990234375
119,72,3343.5
119,73,8322.400390625
119,74,365.5
119,75,8328.2001953125
119,83,8942.5
119,94,8050.5
119,96,5915.89990234375
119,97,8135.60009765625
119,98,2706.10009765625
119,99,9118.7001953125
119,102,3590.699951171875
119,103,1805.5
119,111,9090.2998046875
119,113,4970.7001953125
119,115,5861.5
119,116,8268.0
119,117,6016.60009765625
119,118,3725.10009765625
119,122,7784.5
119,125,9807.2998046875
119,127,7299.89990234375
119,128,9504.2998046875
119,137,9131.2001953125
119,140,7186.39990234375
119,141,5687.7998046875
119,142,7383.7001953125
119,143,10013.400390625
119,145,7260.10009765625
119,154,9073.099609375
119,155,7727.0
119,156,5341.39990234375
119,159,8300.7998046875
119,160,9435.7998046875
119,163,8800.099609375
119,164,7511.89990234375
119,175,497.0
119,176,6706.60009765625
119,187,9940.599609375
119,190,2895.89990234375
119,194,9903.0
119,198,9781.5
119,199,7131.2001953125
119,205,2725.699951171875
119,206,7024.2998046875
120,0,11415.7001953125
120,1,5080.39990234375
120,2,7568.10009765625
120,3,8026.7001953125
120,4,7682.2998046875
120,5,10609.099609375
120,6,10313.2001953125
120,7,7586.7998046875
120,11,9772.099609375
120,12,8442.5
120,13,8419.7998046875
120,15,7449.60009765625
120,16,9254.7001953125
120,17,7598.7001953125
120,19,9747.5
120,23,9999.900390625
120,24,7340.89990234375
120,25,745.0
120,27,9591.599609375
120,28,7006.89990234375
120,30,7845.39990234375
120,33,8188.7001953125
120,37,10915.0
120,38,8882.2001953125
120,39,10561.0
120,42,11120.7998046875
120,45,11033.2001953125
120,48,7752.2001953125
120,49,6181.2001953125
120,51,6912.10009765625
120,53,8164.60009765625
120,54,11129.400390625
120,55,10675.099609375
120,56,4624.39990234375
120,57,10878.7998046875
120,58,7558.2998046875
120,62,9293.599609375
120,64,9749.2998046875
120,65,9428.0
120,74,11491.7998046875
120,78,8296.599609375
120,79,10334.599609375
120,80,7668.10009765625
120,85,9007.599609375
120,91,10416.0
120,92,10749.2001953125
120,93,9361.2001953125
120,94,9248.900390625
120,95,7488.0
120,96,9896.2001953125
120,97,7945.89990234375
120,101,7629.7998046875
120,107,8566.2998046875
120,108,9643.7001953125
120,109,5223.2998046875
120,110,10448.2001953125
120,112,8593.7998046875
120,114,7768.0
120,116,10767.099609375
120,119,11857.2998046875
120,123,4652.5
120,125,8669.2001953125
120,127,8619.599609375
120,128,8164.0
120,129,3579.60009765625
120,132,10154.599609375
120,133,8259.5
120,134,9946.0
120,135,5254.39990234375
120,136,9721.900390625
120,138,9512.0
120,139,1988.300048828125
120,142,10266.900390625
120,143,9356.7001953125
120,144,8541.5
120,147,4399.2001953125
120,153,9676.2001953125
120,154,7732.7998046875
120,155,7715.7001953125
120,157,8887.400390625
120,159,8145.2001953125
120,160,8397.7001953125
120,161,8429.599609375
120,162,8378.2001953125
120,163,8644.5
120,165,9750.7001953125
120,166,8796.2001953125
120,167,9663.900390625
120,168,8152.2998046875
120,169,8013.60009765625
120,170,6504.0
120,171,8284.2001953125
120,173,8702.599609375
120,177,5796.0
120,179,9013.099609375
120,183,5780.10009765625
120,184,6361.60009765625
120,187,8902.5
120,188,7924.2998046875
120,191,7839.10009765625
120,192,7590.2998046875
120,193,8738.2998046875
120,195,8112.89990234375
120,196,8740.2998046875
120,198,8441.2001953125
120,201,10022.400390625
120,202,9749.400390625
120,206,8344.0
121,18,4647.7998046875
121,21,2432.60009765625
121,35,2994.10009765625
121,50,2142.60009765625
121,55,9740.7998046875
121,66,6443.5
121,105,9008.0
121,126,6466.89990234375
121,189,5536.89990234375
121,200,4094.800048828125
122,0,7793.60009765625
122,10,2647.800048828125
122,19,9078.599609375
122,20,7454.5
122,22,6644.7001953125
122,31,2959.800048828125
122,32,8711.7998046875
122,36,5700.39990234375
122,37,9917.900390625
122,39,9892.099609375
122,40,2608.89990234375
122,47,5330.39990234375
122,52,7943.2001953125
122,54,10132.2998046875
122,60,6956.2001953125
122,61,8640.599609375
122,63,6922.60009765625
122,67,4959.2001953125
122,68,5508.0
122,69,4922.5
122,70,3142.199951171875
122,71,5509.89990234375
122,72,3909.199951171875
122,73,6307.89990234375
122,75,6316.10009765625
122,77,9733.7998046875
122,81,8491.5
122,82,10074.900390625
122,83,5538.5
122,89,10116.2998046875
122,96,9429.099609375
122,98,6161.7001953125
122,99,5714.60009765625
122,102,4319.10009765625
122,103,4849.7998046875
122,113,3826.199951171875
122,115,7160.39990234375
122,117,7435.2001953125
122,118,3955.199951171875
122,131,10135.2998046875
122,137,7119.0
122,140,8749.7001953125
122,141,3971.60009765625
122,142,9269.7998046875
122,145,8726.7998046875
122,149,7799.60009765625
122,156,1937.300048828125
122,158,9580.7998046875
122,164,5497.2998046875
122,175,6745.2001953125
122,176,988.2000122070312
122,190,3461.60009765625
122,194,9767.2998046875
122,199,8694.5
122,205,6041.2001953125
123,1,427.8999938964844
123,2,2932.60009765625
123,3,8991.7998046875
123,4,9000.599609375
123,5,9989.0
123,6,10018.0
123,7,2934.300048828125
123,11,5444.60009765625
123,15,8414.7001953125
123,16,8295.5
123,17,8916.900390625
123,23,8535.2001953125
123,24,9592.7001953125
123,25,10014.599609375
123,27,5473.2001953125
123,28,2354.39990234375
123,29,8356.599609375
123,30,6252.0
123,33,9153.7998046875
123,38,7923.0
123,44,8904.599609375
123,45,6424.7998046875
123,46,8729.5
123,48,6793.0
123,49,4358.7001953125
123,51,9163.900390625
123,53,8173.89990234375
123,55,7209.89990234375
123,56,7903.60009765625
123,58,9810.099609375
123,62,9615.0
123,64,6517.89990234375
123,65,6673.60009765625
123,78,3661.10009765625
123,79,6216.2001953125
123,80,8989.2001953125
123,85,4889.2001953125
123,91,9956.900390625
123,92,6421.7998046875
123,93,9698.099609375
123,95,9739.7998046875
123,101,7319.0
123,106,8095.2998046875
123,107,3913.800048828125
123,108,5506.60009765625
123,109,8196.2001953125
123,110,6585.5
123,114,10019.7998046875
123,120,9269.5
123,124,10032.900390625
123,125,9400.2998046875
123,129,5257.2998046875
123,132,6017.39990234375
123,133,7948.7001953125
123,134,8486.0
123,135,6162.7001953125
123,136,9971.7001953125
123,138,9610.2998046875
123,139,7423.39990234375
123,144,9506.599609375
123,147,6076.89990234375
123,153,5023.7001953125
123,165,8286.099609375
123,166,7837.0
123,167,7646.60009765625
123,168,8473.599609375
123,169,8744.7001953125
123,170,6905.60009765625
123,171,6551.39990234375
123,173,8325.0
123,177,1143.5
123,179,5150.5
123,183,3957.60009765625
123,184,7344.7998046875
123,188,9863.5
123,191,9160.2001953125
123,192,8555.400390625
123,195,9434.0
123,196,7781.10009765625
123,201,5370.0
123,202,7987.2998046875
123,203,8305.2001953125
124,1,7423.5
124,2,9242.900390625
124,3,7028.39990234375
124,4,8599.099609375
124,5,6176.7998046875
124,6,5025.2001953125
124,7,9343.599609375
124,15,7502.2998046875
124,16,3802.5
124,17,8443.7998046875
124,23,3465.89990234375
124,28,8763.7001953125
124,29,6146.10009765625
124,30,3271.89990234375
124,33,7461.2001953125
124,38,4514.0
124,48,4243.2998046875
124,49,6821.7998046875
124,64,4307.2998046875
124,65,4463.0
124,78,9971.5
124,80,9138.900390625
124,91,4916.7001953125
124,93,5601.89990234375
124,101,4407.10009765625
124,123,7742.10009765625
124,129,8368.099609375
124,133,5036.7998046875
124,134,3624.199951171875
124,135,7036.7998046875
124,136,5612.7998046875
124,138,5513.89990234375
124,144,7814.10009765625
124,147,9187.7998046875
124,165,3216.800048828125
124,166,3660.5
124,170,7234.0
124,174,4117.60009765625
124,177,8139.0
124,183,8151.5
124,184,9171.099609375
124,188,10013.2001953125
124,191,9322.599609375
124,192,7636.7998046875
124,195,9583.7998046875
124,196,3604.5
125,0,8473.5
125,1,6867.0
125,2,8218.400390625
125,4,10054.2998046875
125,7,8251.099609375
125,11,7198.89990234375
125,12,10018.0
125,13,5477.60009765625
125,15,9821.599609375
125,17,9970.7001953125
125,24,4398.7001953125
125,25,3116.800048828125
125,27,7048.2001953125
125,28,8785.7998046875
125,30,10217.400390625
125,33,10560.7001953125
125,37,8001.5
125,42,8178.60009765625
125,45,8460.0
125,46,9819.7001953125
125,49,7721.89990234375
125,51,3969.89990234375
125,53,5202.60009765625
125,54,8215.900390625
125,55,8101.89990234375
125,56,6996.39990234375
125,58,4616.10009765625
125,62,5733.0
125,78,8946.900390625
125,79,7791.2001953125
125,80,9763.2998046875
125,85,6464.2001953125
125,92,8176.0
125,94,10777.599609375
125,95,706.2000122070312
125,97,9474.599609375
125,101,10001.7998046875
125,106,8987.2998046875
125,107,9230.599609375
125,108,7070.5
125,109,6198.0
125,110,7875.0
125,111,9060.0
125,112,5651.60009765625
125,114,4825.7998046875
125,116,7824.89990234375
125,120,2371.699951171875
125,123,7024.5
125,127,10148.2998046875
125,128,9692.7001953125
125,129,5741.5
125,132,7581.39990234375
125,135,7626.39990234375
125,139,4360.2998046875
125,140,9223.7001953125
125,142,7353.39990234375
125,143,6414.5
125,145,9406.7001953125
125,147,6561.10009765625
125,153,10340.400390625
125,154,9261.5
125,155,9244.400390625
125,159,9673.900390625
125,160,9926.400390625
125,161,10016.7998046875
125,162,9906.900390625
125,163,10173.2001953125
125,167,7090.7001953125
125,168,4591.60009765625
125,169,4277.2998046875
125,170,8876.0
125,171,5711.0
125,173,5798.2001953125
125,177,7582.60009765625
125,179,6439.89990234375
125,183,7320.7998046875
125,184,8733.599609375
125,188,9511.5
125,191,9934.2998046875
125,192,9962.2998046875
125,194,8541.7001953125
125,195,10208.099609375
125,198,9969.900390625
125,199,9168.5
125,202,7176.2001953125
125,206,9872.7001953125
126,18,8571.599609375
126,21,6356.39990234375
126,35,6917.89990234375
126,50,6066.39990234375
126,55,9655.599609375
126,66,6878.89990234375
126,105,9443.5
126,106,10541.0
126,121,3923.60009765625
126,171,10505.0
126,189,9460.7001953125
126,200,8018.60009765625
127,1,9567.5
127,3,7646.2998046875
127,4,5878.7998046875
127,5,10342.7998046875
127,6,9534.7001953125
127,12,3677.300048828125
127,15,6215.2998046875
127,16,9635.7998046875
127,17,6124.5
127,19,5614.7998046875
127,20,8300.900390625
127,22,7491.10009765625
127,32,9558.2998046875
127,33,7089.89990234375
127,39,6428.2998046875
127,49,9109.7001953125
127,56,9785.2998046875
127,57,6746.10009765625
127,68,9077.900390625
127,71,9919.2998046875
127,74,7359.10009765625
127,80,5324.0
127,91,9781.2998046875
127,93,8486.2998046875
127,94,5116.2001953125
127,96,5763.5
127,97,3285.89990234375
127,98,9731.599609375
127,103,9505.400390625
127,109,9390.400390625
127,119,7724.60009765625
127,123,9139.599609375
127,128,2243.199951171875
127,129,7869.7001953125
127,135,9315.2998046875
127,136,9455.599609375
127,138,9070.2001953125
127,139,8300.0
127,144,7442.7001953125
127,147,8689.2998046875
127,154,1812.0
127,155,435.1000061035156
127,157,3846.10009765625
127,159,1009.0
127,160,2143.89990234375
127,161,4595.2998046875
127,162,3336.89990234375
127,163,1508.300048828125
127,175,8221.900390625
127,177,10283.099609375
127,183,10267.2001953125
127,184,8524.2001953125
127,187,2648.699951171875
127,188,4090.10009765625
127,191,5054.0
127,192,6551.39990234375
127,193,4341.2001953125
127,195,5768.7998046875
127,196,10347.099609375
127,198,2520.39990234375
127,206,4218.2998046875
128,0,9308.5
128,1,9397.900390625
128,3,9348.7001953125
128,4,7581.10009765625
128,10,9807.7001953125
128,12,5379.7001953125
128,15,7917.7001953125
128,17,7826.89990234375
128,19,3371.5
128,20,6057.60009765625
128,22,5247.7998046875
128,32,7314.89990234375
128,33,8792.2998046875
128,36,9961.7001953125
128,39,4185.0
128,49,10256.599609375
128,51,10443.7001953125
128,56,9149.7998046875
128,57,4502.7998046875
128,61,10543.0
128,67,9220.599609375
128,68,6834.60009765625
128,71,7676.0
128,72,8825.099609375
128,74,5115.7998046875
128,80,7026.39990234375
128,93,10188.7001953125
128,94,2872.89990234375
128,96,3520.199951171875
128,97,1042.5999755859375
128,98,7488.2998046875
128,102,9072.2998046875
128,103,7262.10009765625
128,109,8754.900390625
128,115,8967.400390625
128,117,9337.599609375
128,118,9206.7001953125
128,119,5481.2998046875
128,123,8970.0
128,127,2250.60009765625
128,129,7594.39990234375
128,135,9779.7998046875
128,138,10772.599609375
128,139,7664.5
128,140,10168.099609375
128,142,10365.2998046875
128,144,9145.099609375
128,145,10241.7001953125
128,147,8414.0
128,154,3548.0
128,155,2137.5
128,157,5548.39990234375
128,159,2711.39990234375
128,160,3846.300048828125
128,161,6297.7001953125
128,162,5039.2998046875
128,163,3210.699951171875
128,175,5978.60009765625
128,177,10113.5
128,183,10097.599609375
128,184,9671.099609375
128,187,4351.10009765625
128,188,5792.39990234375
128,190,8377.5
128,191,6756.39990234375
128,192,8253.7998046875
128,193,6043.60009765625
128,195,7471.2001953125
128,198,277.20001220703125
128,199,10112.900390625
128,205,8207.2998046875
128,206,1975.0
129,0,9330.599609375
129,1,5013.89990234375
129,2,6988.7998046875
129,3,7985.10009765625
129,4,7640.7001953125
129,6,10271.599609375
129,7,7021.5
129,11,7834.2001953125
129,12,7582.0
129,13,6334.7001953125
129,15,7408.0
129,16,9341.099609375
129,17,7557.10009765625
129,19,8840.2001953125
129,23,10086.400390625
129,24,5255.7998046875
129,25,6788.5
129,27,7653.7001953125
129,28,6932.7001953125
129,30,7866.7001953125
129,33,8147.10009765625
129,37,8858.599609375
129,38,8968.7001953125
129,39,9653.7001953125
129,42,9035.7001953125
129,45,9095.2998046875
129,48,7838.7001953125
129,49,5868.7998046875
129,51,4827.0
129,53,6116.0
129,54,9073.0
129,55,8737.2001953125
129,56,4710.89990234375
129,57,9971.5
129,58,5473.2001953125
129,62,7245.0
129,64,9766.7998046875
129,65,9514.5
129,74,10584.5
129,78,7717.2998046875
129,79,8396.7001953125
129,80,7327.2998046875
129,85,7069.7001953125
129,92,8811.2998046875
129,93,9319.599609375
129,94,8341.599609375
129,95,5402.89990234375
129,96,8988.900390625
129,97,7038.60009765625
129,101,7651.10009765625
129,106,9622.599609375
129,107,8001.0
129,108,7705.7998046875
129,109,3138.199951171875
129,110,8510.2998046875
129,111,9917.099609375
129,112,6508.7001953125
129,114,5682.89990234375
129,116,8682.0
129,119,10950.0
129,120,6043.39990234375
129,123,4739.0
129,125,6620.60009765625
129,127,7712.2998046875
